label,coordinate 0,coordinate 1,coordinate 2,coordinate 3,coordinate 4,coordinate 5,coordinate 6,coordinate 7,coordinate 8,coordinate 9,coordinate 10,coordinate 11,coordinate 12,coordinate 13,coordinate 14,coordinate 15,coordinate 16,coordinate 17,coordinate 18,coordinate 19,coordinate 20,coordinate 21,coordinate 22,coordinate 23,coordinate 24,coordinate 25,coordinate 26,coordinate 27,coordinate 28,coordinate 29,coordinate 30,coordinate 31,coordinate 32,coordinate 33,coordinate 34,coordinate 35,coordinate 36,coordinate 37,coordinate 38,coordinate 39,coordinate 40,coordinate 41,coordinate 42,coordinate 43,coordinate 44,coordinate 45,coordinate 46,coordinate 47,coordinate 48,coordinate 49,coordinate 50,coordinate 51,coordinate 52,coordinate 53,coordinate 54,coordinate 55,coordinate 56,coordinate 57,coordinate 58,coordinate 59,coordinate 60,coordinate 61,coordinate 62
down,0.3028393089771271,0.6765769720077515,-5.471464419315453e-07,0.350697249174118,0.6073105335235596,-0.0041388217359781,0.3754282891750335,0.5249946713447571,-0.0035203793086111,0.385045975446701,0.4643678963184356,-0.0081241503357887,0.3918957114219665,0.4174565970897674,-0.0082994597032666,0.3492784202098846,0.4704801738262176,0.025936109945178,0.3559947311878204,0.4249939322471618,-0.0009073505061678,0.3530545234680176,0.4826973974704742,-0.0130623886361718,0.3494226038455963,0.5059962868690491,-0.0163532588630914,0.3146944642066955,0.4732840657234192,0.0169708952307701,0.3292365670204162,0.4207402169704437,-0.0141946524381637,0.330835610628128,0.4974769353866577,-0.0192196555435657,0.3275445103645324,0.5179802179336548,-0.0129900425672531,0.2806406617164612,0.4847696721553802,0.0022327483166009,0.2952186465263366,0.4434161186218261,-0.0296824518591165,0.2991065084934234,0.518022894859314,-0.0204708334058523,0.2940696775913238,0.537590503692627,-0.0043599284254014,0.2447677254676818,0.5038012862205505,-0.0130950631573796,0.2602728903293609,0.4689539670944214,-0.0263656191527843,0.2682662308216095,0.5198306441307068,-0.0135175380855798,0.264750063419342,0.5367987751960754,0.0010645748116075
down,0.3040940463542938,0.7139885425567627,-7.003869768595905e-07,0.3476312458515167,0.632216215133667,-0.0075875939801335,0.3680970370769501,0.5517856478691101,-0.0094685377553105,0.3772440552711487,0.4821342229843139,-0.0168668683618307,0.386024922132492,0.4249829947948456,-0.0189630538225173,0.3358330726623535,0.4943793714046478,0.0275656450539827,0.347810298204422,0.4472618401050567,-0.0005268193781375,0.3488540351390838,0.5095064640045166,-0.0143175022676587,0.3412612974643707,0.5319281816482544,-0.019026668742299,0.3052769303321838,0.4987478852272033,0.0195632465183734,0.3241288661956787,0.4552696943283081,-0.0088532539084553,0.328322023153305,0.532770574092865,-0.0153040122240781,0.317031979560852,0.5439756512641907,-0.0130798369646072,0.2733966410160064,0.510780930519104,0.0047824159264564,0.2886649072170257,0.465364933013916,-0.0263415835797786,0.296034425497055,0.5377047657966614,-0.0198624916374683,0.2845989763736725,0.5529341697692871,-0.0073735499754548,0.2383688390254974,0.5311293601989746,-0.0110007124021649,0.2494103163480758,0.4834471344947815,-0.0231567006558179,0.2615533471107483,0.527834415435791,-0.0111764967441558,0.2570006251335144,0.5458038449287415,0.0017864818219095
down,0.2925258278846741,0.639732837677002,-5.553037567551655e-07,0.3445823490619659,0.5766751766204834,-0.0096664242446422,0.3718617558479309,0.4859167635440826,-0.0093172341585159,0.3852870166301727,0.4201578497886657,-0.0123764239251613,0.3912934064865112,0.3710157871246338,-0.0090628741309046,0.3411930501461029,0.4228456616401672,0.0200366210192441,0.3580897450447082,0.379014790058136,-0.0098276007920503,0.3562119305133819,0.4421858191490173,-0.0215378161519765,0.347017377614975,0.4556962847709656,-0.0239761397242546,0.3064784705638885,0.4291954040527344,0.0140180671587586,0.3268576562404632,0.3911102712154388,-0.019400417804718,0.3287671208381653,0.4706143140792846,-0.0229395925998687,0.3201910555362701,0.4783691465854645,-0.0156822837889194,0.2719578444957733,0.4414863288402557,0.0012397038517519,0.2906211614608764,0.4108318090438843,-0.0336536094546318,0.2946873009204864,0.486847311258316,-0.0238807816058397,0.2850833833217621,0.4960214495658874,-0.0071980040520429,0.2361830174922943,0.4575696289539337,-0.0123879499733448,0.257730633020401,0.4284090399742126,-0.0274546220898628,0.2645081281661987,0.4823479652404785,-0.0147630563005805,0.2563186883926391,0.4967003166675567,0.0002294981095474
down,0.3858596384525299,0.6847999691963196,-4.651786582599016e-07,0.4369047880172729,0.6260597705841064,-0.0093063842505216,0.4648598134517669,0.5373693108558655,-0.0089637152850627,0.4719062745571136,0.4803978502750397,-0.0084335384890437,0.4844192266464233,0.4375527501106262,-0.0023892614990472,0.4240062236785888,0.4793131947517395,0.0019571552984416,0.4556195139884949,0.467791885137558,-0.0190329067409038,0.4482401907444,0.5231303572654724,-0.0301379337906837,0.4320879578590393,0.523485541343689,-0.0368325375020504,0.3878674507141113,0.4863238334655761,-0.0028154796455055,0.4201264381408691,0.4808427095413208,-0.0217309687286615,0.4205431044101715,0.5422024130821228,-0.0258975885808467,0.4067602455615997,0.5353022217750549,-0.0268790125846862,0.3562243282794952,0.5042829513549805,-0.0111851086840033,0.3843677043914795,0.4956784248352051,-0.03249441832304,0.3907785415649414,0.552898645401001,-0.0255437437444925,0.3767195641994476,0.5493930578231812,-0.0181954056024551,0.3287737667560577,0.5266757607460022,-0.0202333610504865,0.3522979021072387,0.5160568356513977,-0.0319070927798748,0.3623667657375335,0.556308925151825,-0.0224869400262832,0.3507392108440399,0.560859203338623,-0.0132798701524734
down,0.2845782041549682,0.70372074842453,-6.539863761645393e-07,0.3332888185977936,0.6306084990501404,-0.0028313163202255,0.3517783880233764,0.5413161516189575,0.0004477575130295,0.3621585965156555,0.4731153547763824,-0.002302250592038,0.3721405267715454,0.4231608808040619,0.0007761621964164,0.3281186819076538,0.4845662117004394,0.0332928784191608,0.3366819620132446,0.4262816905975342,0.0043121725320816,0.3371575176715851,0.4936568439006805,-0.0080147450789809,0.3308072686195373,0.517410397529602,-0.0105081675574183,0.2936308979988098,0.4919522106647491,0.0242944229394197,0.3077716529369354,0.4405093193054199,-0.0084136836230754,0.3132420480251312,0.5245721340179443,-0.0137271787971258,0.3060837984085083,0.5389419794082642,-0.0070896027609705,0.2599639594554901,0.5056436061859131,0.0085275750607252,0.2733025848865509,0.4621557295322418,-0.0254640076309442,0.2815079689025879,0.5432747006416321,-0.0164085682481527,0.2740496695041656,0.5595844388008118,0.0003523997147567,0.2247015237808227,0.524163007736206,-0.0077181840315461,0.241134226322174,0.4877143502235412,-0.0209037698805332,0.2509624063968658,0.5438642501831055,-0.0078275622799992,0.2464938908815384,0.5610476136207581,0.0071974764578044
down,0.6175345182418823,0.6831731200218201,-6.641077447966381e-07,0.5688424706459045,0.6174279451370239,-0.0084362849593162,0.5507656931877136,0.5296233892440796,-0.0098628485575318,0.5473726391792297,0.4666901528835296,-0.0140442932024598,0.5397592782974243,0.4182591438293457,-0.0136513533070683,0.5949757695198059,0.4775942862033844,0.0110506303608417,0.5778170824050903,0.4539186060428619,-0.0121606457978487,0.5773541331291199,0.5180818438529968,-0.0223487522453069,0.5881403684616089,0.5269335508346558,-0.0265568047761917,0.6269388198852539,0.4881970286369324,0.0040919873863458,0.6071860790252686,0.4707322418689728,-0.0192155316472053,0.6004266142845154,0.5351771116256714,-0.0193024892359972,0.6111583709716797,0.5335432291030884,-0.0143499011173844,0.6587892174720764,0.5085127949714661,-0.0081237368285655,0.6386175751686096,0.4858784973621368,-0.0332840494811534,0.6279646158218384,0.5451210141181946,-0.0198446884751319,0.63863605260849,0.5460585355758667,-0.0050948392599821,0.6885241866111755,0.5332162380218506,-0.0217872131615877,0.6733466982841492,0.5068824887275696,-0.0324849411845207,0.6571505665779114,0.5482358336448669,-0.018874455243349,0.6631220579147339,0.5587112307548523,-0.0055987066589295
down,0.7157347202301025,0.6796683073043823,-5.03265141560405e-07,0.6579205393791199,0.6162047982215881,-0.0169285275042057,0.6235463619232178,0.5359867215156555,-0.0257244203239679,0.6057943105697632,0.4677168428897857,-0.0347137413918972,0.5922793745994568,0.41782146692276,-0.0373633913695812,0.6526410579681396,0.4640958905220032,-0.0059553943574428,0.6418277621269226,0.4247223734855652,-0.0298455562442541,0.6463209390640259,0.4916945993900299,-0.037620548158884,0.6544301509857178,0.5043392777442932,-0.0401376187801361,0.6891703009605408,0.4699960052967071,-0.0078035625629127,0.6758522391319275,0.4275308847427368,-0.0359694026410579,0.6764844655990601,0.5061842203140259,-0.0369176380336284,0.6819579601287842,0.5150541067123413,-0.0308495704084634,0.7276841998100281,0.4805349707603454,-0.0138828158378601,0.7114847898483276,0.4406717121601105,-0.0403381399810314,0.7075134515762329,0.5170107483863831,-0.0259033795446157,0.7126293778419495,0.5292219519615173,-0.0096660302951931,0.763238251209259,0.4951128363609314,-0.0216562878340482,0.7461950778961182,0.4614405333995819,-0.032379500567913,0.7392550706863403,0.5098203420639038,-0.0189485847949981,0.746152400970459,0.5224170088768005,-0.0055495440028607
down,0.3722807168960571,0.6812852621078491,-4.4957391764910426e-07,0.4198720157146454,0.6266628503799438,-0.0161894224584102,0.4404356479644775,0.5302274823188782,-0.0160541385412216,0.4432104825973511,0.4701652824878692,-0.0142335472628474,0.4544799327850342,0.4263924360275268,-0.0053583295084536,0.4035202264785766,0.4638482928276062,0.0015512633835896,0.4269530773162842,0.4504066407680511,-0.0204552728682756,0.4224497675895691,0.5109422206878662,-0.0309303347021341,0.4093562066555023,0.5111294388771057,-0.0365695878863334,0.3668036758899688,0.4705211222171783,0.0004085827094968,0.3938954472541809,0.4657611548900604,-0.0198665019124746,0.3973503410816192,0.5321637988090515,-0.0226213708519935,0.3858756721019745,0.521803081035614,-0.0210686549544334,0.3347849547863006,0.4898881614208221,-0.0058535910211503,0.3582383990287781,0.4840242266654968,-0.0295908488333225,0.3691097199916839,0.5427858233451843,-0.0238586496561765,0.3574103415012359,0.5357007384300232,-0.0158290769904851,0.3091562390327453,0.513325035572052,-0.0135211749002337,0.3311703503131866,0.5060018301010132,-0.0270413439720869,0.3426737785339355,0.5457155108451843,-0.0197540409862995,0.3305625319480896,0.5477738976478577,-0.0111156608909368
down,0.7263289093971252,0.6415097117424011,-5.470927817441407e-07,0.6712547540664673,0.5678938627243042,-0.0108547024428844,0.6440687775611877,0.4848324060440063,-0.0165109224617481,0.6312481760978699,0.4174914360046386,-0.0253022890537977,0.6239835023880005,0.3655808269977569,-0.0291608963161706,0.6774493455886841,0.420177698135376,0.0100776767358183,0.6676322817802429,0.3820757269859314,-0.0171118639409542,0.6697877645492554,0.4469099640846252,-0.0292156394571065,0.6787015199661255,0.469815045595169,-0.0330063886940479,0.7135173678398132,0.4268355369567871,0.0042634899728,0.6998801231384277,0.3903495669364929,-0.0257269348949193,0.6975564956665039,0.4649827778339386,-0.0285611934959888,0.7044028043746948,0.481696605682373,-0.0227817073464393,0.7505489587783813,0.4406274557113647,-0.0070301131345331,0.7334606051445007,0.4061432480812073,-0.0358231738209724,0.726338803768158,0.4787032604217529,-0.0233055595308542,0.7302064895629883,0.4963451325893402,-0.0068895020522177,0.7853887677192688,0.461652010679245,-0.0197732076048851,0.767613410949707,0.4301099181175232,-0.0305922422558069,0.7564396262168884,0.4760173857212066,-0.0172385461628437,0.759146511554718,0.4908716976642608,-0.0031952834688127
down,0.6271624565124512,0.6752516031265259,-6.178979674587026e-07,0.5761700868606567,0.620660662651062,-0.0123075954616069,0.5576080083847046,0.5327956080436707,-0.0139488233253359,0.5571913123130798,0.4691809117794037,-0.0169868133962154,0.5483461618423462,0.4238070845603943,-0.014186879619956,0.5886592268943787,0.4743183553218841,0.0082731246948242,0.5845635533332825,0.442494660615921,-0.0161538664251565,0.5826975703239441,0.5069347620010376,-0.0273373294621706,0.5875141620635986,0.5122076272964478,-0.03236910328269,0.6223258376121521,0.481273204088211,0.0037266968283802,0.6153790354728699,0.4490814805030823,-0.0217165872454643,0.6062790155410767,0.5169558525085449,-0.0230088252574205,0.6118009090423584,0.515978991985321,-0.0175787340849638,0.6569132804870605,0.4975473582744598,-0.0061961826868355,0.6478906273841858,0.4590510725975036,-0.0305665340274572,0.6360810399055481,0.523476779460907,-0.0163133963942527,0.6421769857406616,0.5271543264389038,-0.0008159827557392,0.688875675201416,0.5177267789840698,-0.0181392170488834,0.6806522011756897,0.4902154803276062,-0.028113255277276,0.6652657985687256,0.5322970747947693,-0.0149703584611415,0.669499397277832,0.539903461933136,-0.0019313185475766
down,0.7136352062225342,0.6812300682067871,-5.933299007665482e-07,0.6598108410835266,0.616219162940979,-0.0109203532338142,0.6265313625335693,0.5372421741485596,-0.0166978947818279,0.6126914024353027,0.4625977277755737,-0.0260085966438055,0.61882483959198,0.4082285165786743,-0.0298063494265079,0.6609369516372681,0.4681737124919891,0.0137632936239242,0.64738929271698,0.4238853454589844,-0.0146817602217197,0.6515200138092041,0.4897401034832001,-0.0279596634209156,0.6628021597862244,0.5152831673622131,-0.0320119522511959,0.6940390467643738,0.4725762009620666,0.008701879531145,0.679713249206543,0.4283049404621124,-0.0230825524777174,0.6798126697540283,0.5061819553375244,-0.0283165480941534,0.6873307824134827,0.5257078409194946,-0.0231650099158287,0.7310652732849121,0.4807401001453399,-0.0018896051915362,0.7167342901229858,0.4335267841815948,-0.0324604324996471,0.7104315161705017,0.5111574530601501,-0.020341532304883,0.714248776435852,0.5358623266220093,-0.002842909656465,0.7672954797744751,0.4968058168888092,-0.0138899823650717,0.7528406977653503,0.4491419494152069,-0.0275538694113492,0.7418803572654724,0.5008246302604675,-0.014379191212356,0.7444999814033508,0.525159478187561,0.0009962850017473
down,0.3788787722587585,0.6720424294471741,-3.995696431502438e-07,0.4209521412849426,0.6152513027191162,-0.0123391551896929,0.437612384557724,0.5264012217521667,-0.0117968469858169,0.441161036491394,0.4641790688037872,-0.0118741132318973,0.4509029984474182,0.4231993556022644,-0.0056412131525576,0.4124393463134765,0.4739778339862823,0.0075072930194437,0.4147957861423492,0.4397188425064087,-0.0132755218073725,0.4171583652496338,0.5002695918083191,-0.0229293778538703,0.4114591479301452,0.5076243877410889,-0.027418227866292,0.3778547942638397,0.4802345037460327,0.0050779925659298,0.3823473155498504,0.4447039365768432,-0.0152100687846541,0.3917390406131744,0.5108266472816467,-0.016763262450695,0.3845361173152923,0.5110812783241272,-0.0137710580602288,0.3458538055419922,0.4961733818054199,-0.002235532272607,0.3472780287265777,0.4544621706008911,-0.0251652561128139,0.3618714213371277,0.5163573026657104,-0.0145232388749718,0.3549296855926513,0.5230605602264404,-0.0026682997122406,0.3140257894992828,0.51617830991745,-0.0108340103179216,0.3226767182350158,0.4878928959369659,-0.0227606426924467,0.334648072719574,0.5284461975097656,-0.0118035711348056,0.3279439508914947,0.538463294506073,-0.0006557565648108
